"","myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution"
"3280","myframe_S","E3",1000,0.7705,0.985,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3281","myframe_S","E4",10,0.1253,0.2399,0.358,0.4662,0.5662,0.6595,0.8045,0.9,"Parabolic","Model 4","J"
"3282","myframe_S","E4",15,0.1316,0.2604,0.3784,0.4879,0.5973,0.6936,0.8376,0.9313,"Parabolic","Model 4","J"
"3283","myframe_S","E4",30,0.2017,0.3818,0.5508,0.696,0.8,0.8763,0.9624,0.9928,"Parabolic","Model 4","J"
"3284","myframe_S","E4",45,0.2346,0.4526,0.6308,0.7708,0.8724,0.9358,0.9888,0.9983,"Parabolic","Model 4","J"
"3285","myframe_S","E4",80,0.2981,0.5674,0.7671,0.8888,0.9544,0.9836,0.9992,1,"Parabolic","Model 4","J"
"3286","myframe_S","E4",130,0.3739,0.6752,0.8631,0.9537,0.9884,0.9977,1,1,"Parabolic","Model 4","J"
"3287","myframe_S","E4",215,0.4741,0.8027,0.947,0.9912,0.9987,0.9999,1,1,"Parabolic","Model 4","J"
"3288","myframe_S","E4",360,0.5723,0.8905,0.9864,0.9992,1,1,1,1,"Parabolic","Model 4","J"
"3289","myframe_S","E4",600,0.6993,0.963,0.9976,1,1,1,1,1,"Parabolic","Model 4","J"
"3290","myframe_S","E4",1000,0.8116,0.9913,0.9999,1,1,1,1,1,"Parabolic","Model 4","J"
"3291","myframe_S","E5",10,0.1428,0.2831,0.4195,0.5472,0.6625,0.7573,0.8896,0.9563,"Parabolic","Model 4","J"
"3292","myframe_S","E5",15,0.1557,0.3001,0.435,0.5664,0.6812,0.7731,0.9068,0.9721,"Parabolic","Model 4","J"
"3293","myframe_S","E5",30,0.231,0.4427,0.6254,0.7664,0.8718,0.9357,0.9868,0.9989,"Parabolic","Model 4","J"
"3294","myframe_S","E5",45,0.2796,0.5242,0.7046,0.8397,0.9233,0.9669,0.9971,0.9997,"Parabolic","Model 4","J"
"3295","myframe_S","E5",80,0.3597,0.6531,0.8444,0.941,0.9825,0.9971,0.9999,1,"Parabolic","Model 4","J"
"3296","myframe_S","E5",130,0.4537,0.7701,0.9292,0.9854,0.9982,0.9999,1,1,"Parabolic","Model 4","J"
"3297","myframe_S","E5",215,0.5584,0.8805,0.9805,0.9984,0.9998,1,1,1,"Parabolic","Model 4","J"
"3298","myframe_S","E5",360,0.6834,0.9529,0.998,0.9999,1,1,1,1,"Parabolic","Model 4","J"
"3299","myframe_S","E5",600,0.8047,0.99,0.9996,1,1,1,1,1,"Parabolic","Model 4","J"
"3300","myframe_S","E5",1000,0.9007,0.9995,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3301","myframe_S","E6",10,0.1462,0.2918,0.4284,0.5532,0.6676,0.7562,0.8849,0.9556,"Parabolic","Model 4","J"
"3302","myframe_S","E6",15,0.165,0.3326,0.4885,0.629,0.7442,0.836,0.9446,0.9846,"Parabolic","Model 4","J"
"3303","myframe_S","E6",30,0.2399,0.459,0.6404,0.7921,0.8885,0.9436,0.99,0.9994,"Parabolic","Model 4","J"
"3304","myframe_S","E6",45,0.2974,0.5453,0.7463,0.8749,0.9454,0.9801,0.9982,1,"Parabolic","Model 4","J"
"3305","myframe_S","E6",80,0.3812,0.6822,0.8669,0.9572,0.9901,0.9981,1,1,"Parabolic","Model 4","J"
"3306","myframe_S","E6",130,0.4653,0.7873,0.9448,0.9898,0.999,0.9999,1,1,"Parabolic","Model 4","J"
"3307","myframe_S","E6",215,0.5892,0.8975,0.9853,0.9992,0.9999,1,1,1,"Parabolic","Model 4","J"
"3308","myframe_S","E6",360,0.7031,0.9635,0.9984,1,1,1,1,1,"Parabolic","Model 4","J"
"3309","myframe_S","E6",600,0.8231,0.9931,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3310","myframe_S","E6",1000,0.9123,0.9995,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3311","myframe_S","E7",10,0.1676,0.3199,0.4633,0.5969,0.7112,0.7991,0.9168,0.9656,"Parabolic","Model 4","J"
"3312","myframe_S","E7",15,0.1659,0.3272,0.4802,0.6163,0.7385,0.831,0.9435,0.9836,"Parabolic","Model 4","J"
"3313","myframe_S","E7",30,0.2261,0.4465,0.6379,0.7922,0.8978,0.9538,0.9929,0.9992,"Parabolic","Model 4","J"
"3314","myframe_S","E7",45,0.2856,0.5487,0.7503,0.8837,0.9562,0.9874,0.9991,1,"Parabolic","Model 4","J"
"3315","myframe_S","E7",80,0.3875,0.6935,0.8816,0.9693,0.9939,0.9991,1,1,"Parabolic","Model 4","J"
"3316","myframe_S","E7",130,0.4784,0.8045,0.9531,0.9932,0.9994,1,1,1,"Parabolic","Model 4","J"
"3317","myframe_S","E7",215,0.5921,0.9026,0.9886,0.9988,1,1,1,1,"Parabolic","Model 4","J"
"3318","myframe_S","E7",360,0.7128,0.9694,0.9988,1,1,1,1,1,"Parabolic","Model 4","J"
"3319","myframe_S","E7",600,0.8287,0.9948,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3320","myframe_S","E7",1000,0.9245,0.9999,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3321","myframe_S","E8",10,0.1882,0.3738,0.5397,0.6825,0.7909,0.8756,0.9626,0.9906,"Parabolic","Model 4","J"
"3322","myframe_S","E8",15,0.203,0.3992,0.571,0.7205,0.8297,0.9046,0.9726,0.9925,"Parabolic","Model 4","J"
"3323","myframe_S","E8",30,0.2394,0.4722,0.6677,0.8185,0.9171,0.9649,0.9965,0.9999,"Parabolic","Model 4","J"
"3324","myframe_S","E8",45,0.2858,0.55,0.7645,0.8976,0.9648,0.9902,0.9995,1,"Parabolic","Model 4","J"
"3325","myframe_S","E8",80,0.381,0.6994,0.886,0.9705,0.9953,0.9994,1,1,"Parabolic","Model 4","J"
"3326","myframe_S","E8",130,0.4877,0.8149,0.9624,0.9945,0.9996,0.9999,1,1,"Parabolic","Model 4","J"
"3327","myframe_S","E8",215,0.5937,0.9095,0.9904,0.9993,1,1,1,1,"Parabolic","Model 4","J"
"3328","myframe_S","E8",360,0.7346,0.9722,0.9993,1,1,1,1,1,"Parabolic","Model 4","J"
"3329","myframe_S","E8",600,0.8476,0.9959,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3330","myframe_S","E8",1000,0.936,0.9997,1,1,1,1,1,1,"Parabolic","Model 4","J"
"3331","myframe_S","E1",10,0.1328,0.2662,0.3985,0.5217,0.6345,0.7327,0.8662,0.9223,"Proportional","Model 4","J"
"3332","myframe_S","E1",15,0.2777,0.5271,0.7336,0.878,0.9547,0.9869,0.9999,1,"Proportional","Model 4","J"
"3333","myframe_S","E1",30,0.4246,0.7496,0.9292,0.9905,0.9994,1,1,1,"Proportional","Model 4","J"
"3334","myframe_S","E1",45,0.5014,0.8295,0.9709,0.9978,0.9999,1,1,1,"Proportional","Model 4","J"
"3335","myframe_S","E1",80,0.623,0.9163,0.9868,0.9983,0.9996,1,1,1,"Proportional","Model 4","J"
"3336","myframe_S","E1",130,0.7614,0.9817,0.9995,1,1,1,1,1,"Proportional","Model 4","J"
"3337","myframe_S","E1",215,0.7484,0.9715,0.9977,0.9999,1,1,1,1,"Proportional","Model 4","J"
"3338","myframe_S","E1",360,0.8599,0.994,0.9997,1,1,1,1,1,"Proportional","Model 4","J"
"3339","myframe_S","E1",600,0.9384,0.9983,1,1,1,1,1,1,"Proportional","Model 4","J"
"3340","myframe_S","E1",1000,0.979,1,1,1,1,1,1,1,"Proportional","Model 4","J"
"3341","myframe_S","E1",10,0.0307,0.0596,0.0933,0.126,0.1607,0.2001,0.2797,0.3817,"Triangular left","Model 4","J"
"3342","myframe_S","E1",15,0.0394,0.0772,0.115,0.1546,0.1969,0.2428,0.3409,0.4495,"Triangular left","Model 4","J"
"3343","myframe_S","E1",30,0.0571,0.1122,0.1712,0.2307,0.2939,0.3585,0.4838,0.608,"Triangular left","Model 4","J"
"3344","myframe_S","E1",45,0.0709,0.1419,0.214,0.2843,0.3541,0.4278,0.5704,0.6868,"Triangular left","Model 4","J"
"3345","myframe_S","E1",80,0.0981,0.1977,0.2888,0.3808,0.4679,0.5485,0.7011,0.7965,"Triangular left","Model 4","J"
"3346","myframe_S","E1",130,0.1235,0.2386,0.3573,0.4628,0.5641,0.6548,0.7879,0.8543,"Triangular left","Model 4","J"
"3347","myframe_S","E1",215,0.1613,0.3088,0.4473,0.575,0.6774,0.7644,0.8694,0.9149,"Triangular left","Model 4","J"
"3348","myframe_S","E1",360,0.1941,0.3779,0.5413,0.6791,0.7903,0.8609,0.9335,0.9599,"Triangular left","Model 4","J"
"3349","myframe_S","E1",600,0.2538,0.4923,0.6761,0.8129,0.8928,0.9399,0.9744,0.9914,"Triangular left","Model 4","J"
"3350","myframe_S","E1",1000,0.3257,0.5978,0.7889,0.8985,0.9526,0.9749,0.9941,0.9987,"Triangular left","Model 4","J"
"3351","myframe_S","E2",10,0.0863,0.1716,0.261,0.3521,0.4364,0.52,0.6726,0.7778,"Triangular left","Model 4","J"
"3352","myframe_S","E2",15,0.1097,0.2208,0.3363,0.4465,0.5474,0.6398,0.7779,0.8485,"Triangular left","Model 4","J"
"3353","myframe_S","E2",30,0.1638,0.3208,0.4668,0.6008,0.7138,0.7985,0.8951,0.9373,"Triangular left","Model 4","J"
"3354","myframe_S","E2",45,0.2009,0.3856,0.5544,0.6982,0.8011,0.8717,0.9413,0.9675,"Triangular left","Model 4","J"
"3355","myframe_S","E2",80,0.2654,0.5117,0.7007,0.8369,0.9133,0.9513,0.9812,0.994,"Triangular left","Model 4","J"
"3356","myframe_S","E2",130,0.3371,0.6191,0.8091,0.9205,0.9625,0.9845,0.9964,0.9994,"Triangular left","Model 4","J"
"3357","myframe_S","E2",215,0.4195,0.7437,0.9111,0.9746,0.9923,0.9982,0.9999,1,"Triangular left","Model 4","J"
"3358","myframe_S","E2",360,0.5339,0.8576,0.9711,0.9951,0.9989,0.9993,1,1,"Triangular left","Model 4","J"
"3359","myframe_S","E2",600,0.648,0.9409,0.9936,0.9993,0.9998,1,1,1,"Triangular left","Model 4","J"
"3360","myframe_S","E2",1000,0.7805,0.9852,0.9995,1,1,1,1,1,"Triangular left","Model 4","J"
"3361","myframe_S","E3",10,0.1848,0.3609,0.5238,0.6672,0.7838,0.8599,0.935,0.9698,"Triangular left","Model 4","J"
"3362","myframe_S","E3",15,0.2287,0.4354,0.6239,0.7684,0.8664,0.9253,0.976,0.9922,"Triangular left","Model 4","J"
"3363","myframe_S","E3",30,0.2885,0.5419,0.7409,0.8751,0.9424,0.9736,0.9954,0.9992,"Triangular left","Model 4","J"
"3364","myframe_S","E3",45,0.3612,0.6578,0.8517,0.9445,0.9808,0.9939,0.9996,1,"Triangular left","Model 4","J"
"3365","myframe_S","E3",80,0.4648,0.7832,0.9336,0.9842,0.9964,0.9993,1,1,"Triangular left","Model 4","J"
"3366","myframe_S","E3",130,0.5822,0.8954,0.9826,0.9984,0.9997,1,1,1,"Triangular left","Model 4","J"
"3367","myframe_S","E3",215,0.7057,0.9589,0.9964,0.9998,1,1,1,1,"Triangular left","Model 4","J"
"3368","myframe_S","E3",360,0.8171,0.9902,0.9998,1,1,1,1,1,"Triangular left","Model 4","J"
"3369","myframe_S","E3",600,0.9127,0.9992,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3370","myframe_S","E3",1000,0.974,0.9999,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3371","myframe_S","E4",10,0.281,0.5349,0.7352,0.8743,0.9493,0.9816,0.9987,0.9999,"Triangular left","Model 4","J"
"3372","myframe_S","E4",15,0.3925,0.705,0.8929,0.9711,0.9944,0.9994,1,1,"Triangular left","Model 4","J"
"3373","myframe_S","E4",30,0.4966,0.8243,0.96,0.995,0.9996,1,1,1,"Triangular left","Model 4","J"
"3374","myframe_S","E4",45,0.6061,0.9151,0.9914,0.9992,1,1,1,1,"Triangular left","Model 4","J"
"3375","myframe_S","E4",80,0.743,0.9762,0.9985,1,1,1,1,1,"Triangular left","Model 4","J"
"3376","myframe_S","E4",130,0.849,0.9972,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3377","myframe_S","E4",215,0.9366,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3378","myframe_S","E4",360,0.9798,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3379","myframe_S","E4",600,0.9974,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3380","myframe_S","E4",1000,1,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3381","myframe_S","E5",10,0.3971,0.7139,0.8981,0.9774,0.9975,0.9997,0.9999,0.9999,"Triangular left","Model 4","J"
"3382","myframe_S","E5",15,0.4748,0.8096,0.9554,0.993,0.9999,1,1,1,"Triangular left","Model 4","J"
"3383","myframe_S","E5",30,0.641,0.9311,0.9954,1,1,1,1,1,"Triangular left","Model 4","J"
"3384","myframe_S","E5",45,0.7344,0.9743,0.9988,1,1,1,1,1,"Triangular left","Model 4","J"
"3385","myframe_S","E5",80,0.8593,0.9968,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3386","myframe_S","E5",130,0.937,0.9996,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3387","myframe_S","E5",215,0.9868,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3388","myframe_S","E5",360,0.9984,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3389","myframe_S","E5",600,1,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3390","myframe_S","E5",1000,1,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3391","myframe_S","E6",10,0.3867,0.699,0.8826,0.9683,0.9954,0.9997,0.9999,0.9999,"Triangular left","Model 4","J"
"3392","myframe_S","E6",15,0.3868,0.6863,0.8682,0.9536,0.9867,0.9963,0.9999,1,"Triangular left","Model 4","J"
"3393","myframe_S","E6",30,0.5019,0.8191,0.9545,0.9911,0.9985,0.9999,1,1,"Triangular left","Model 4","J"
"3394","myframe_S","E6",45,0.5787,0.8857,0.9821,0.9984,0.9999,1,1,1,"Triangular left","Model 4","J"
"3395","myframe_S","E6",80,0.6736,0.949,0.9969,1,1,1,1,1,"Triangular left","Model 4","J"
"3396","myframe_S","E6",130,0.795,0.9886,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3397","myframe_S","E6",215,0.8948,0.9984,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3398","myframe_S","E6",360,0.9649,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3399","myframe_S","E6",600,0.9916,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3400","myframe_S","E6",1000,0.9995,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3401","myframe_S","E7",10,0.2812,0.5318,0.726,0.8539,0.9319,0.9695,0.9967,0.9998,"Triangular left","Model 4","J"
"3402","myframe_S","E7",15,0.2395,0.4617,0.6505,0.7887,0.8834,0.9436,0.9918,0.9996,"Triangular left","Model 4","J"
"3403","myframe_S","E7",30,0.3169,0.5922,0.7967,0.913,0.9706,0.9912,0.9999,1,"Triangular left","Model 4","J"
"3404","myframe_S","E7",45,0.3838,0.6831,0.8716,0.9583,0.9906,0.9984,1,1,"Triangular left","Model 4","J"
"3405","myframe_S","E7",80,0.4983,0.8193,0.9572,0.9937,0.9989,0.9998,1,1,"Triangular left","Model 4","J"
"3406","myframe_S","E7",130,0.5947,0.9109,0.9901,0.9994,1,1,1,1,"Triangular left","Model 4","J"
"3407","myframe_S","E7",215,0.7187,0.9698,0.9992,0.9999,1,1,1,1,"Triangular left","Model 4","J"
"3408","myframe_S","E7",360,0.8272,0.9939,0.9998,1,1,1,1,1,"Triangular left","Model 4","J"
"3409","myframe_S","E7",600,0.9203,0.9997,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3410","myframe_S","E7",1000,0.9761,1,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3411","myframe_S","E8",10,0.1865,0.3633,0.5205,0.6593,0.7677,0.8479,0.9465,0.9873,"Triangular left","Model 4","J"
"3412","myframe_S","E8",15,0.2347,0.4544,0.6364,0.7785,0.8772,0.9396,0.9914,0.9993,"Triangular left","Model 4","J"
"3413","myframe_S","E8",30,0.236,0.4494,0.6393,0.7938,0.8943,0.9541,0.9934,0.9998,"Triangular left","Model 4","J"
"3414","myframe_S","E8",45,0.2854,0.5426,0.7437,0.8795,0.9536,0.9864,0.9993,1,"Triangular left","Model 4","J"
"3415","myframe_S","E8",80,0.3619,0.6597,0.856,0.9567,0.9908,0.9984,1,1,"Triangular left","Model 4","J"
"3416","myframe_S","E8",130,0.4524,0.7832,0.94,0.9883,0.9988,1,1,1,"Triangular left","Model 4","J"
"3417","myframe_S","E8",215,0.5683,0.8888,0.9852,0.9994,1,1,1,1,"Triangular left","Model 4","J"
"3418","myframe_S","E8",360,0.6838,0.9548,0.9979,0.9999,1,1,1,1,"Triangular left","Model 4","J"
"3419","myframe_S","E8",600,0.8115,0.9919,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3420","myframe_S","E8",1000,0.9094,0.9995,1,1,1,1,1,1,"Triangular left","Model 4","J"
"3421","myframe_S","E1",10,0.0217,0.0489,0.0728,0.0962,0.1192,0.1426,0.1958,0.2637,"Triangular rigth","Model 4","J"
"3422","myframe_S","E1",15,0.0294,0.0618,0.0902,0.1179,0.1527,0.189,0.263,0.3417,"Triangular rigth","Model 4","J"
"3423","myframe_S","E1",30,0.0449,0.0901,0.1339,0.1794,0.2226,0.27,0.3716,0.4738,"Triangular rigth","Model 4","J"
"3424","myframe_S","E1",45,0.0582,0.1096,0.1648,0.217,0.2739,0.3292,0.4401,0.5617,"Triangular rigth","Model 4","J"
"3425","myframe_S","E1",80,0.0655,0.1367,0.2108,0.2781,0.3458,0.4238,0.5715,0.6997,"Triangular rigth","Model 4","J"
"3426","myframe_S","E1",130,0.0907,0.1829,0.2693,0.3594,0.4422,0.5303,0.6886,0.8109,"Triangular rigth","Model 4","J"
"3427","myframe_S","E1",215,0.1175,0.2301,0.3357,0.4454,0.5528,0.6506,0.8041,0.8956,"Triangular rigth","Model 4","J"
"3428","myframe_S","E1",360,0.1534,0.3022,0.4442,0.5783,0.6916,0.7913,0.9112,0.9607,"Triangular rigth","Model 4","J"
"3429","myframe_S","E1",600,0.1906,0.3664,0.5269,0.6732,0.7963,0.8882,0.9701,0.989,"Triangular rigth","Model 4","J"
"3430","myframe_S","E1",1000,0.2331,0.4497,0.641,0.7927,0.9031,0.9571,0.9944,0.9986,"Triangular rigth","Model 4","J"
"3431","myframe_S","E2",10,0.0428,0.0854,0.1297,0.179,0.2276,0.2726,0.3709,0.4702,"Triangular rigth","Model 4","J"
"3432","myframe_S","E2",15,0.0538,0.1134,0.1718,0.2265,0.2832,0.3398,0.4569,0.5638,"Triangular rigth","Model 4","J"
"3433","myframe_S","E2",30,0.0742,0.1591,0.2395,0.3119,0.3901,0.4627,0.6009,0.71,"Triangular rigth","Model 4","J"
"3434","myframe_S","E2",45,0.1019,0.2098,0.3074,0.3979,0.4844,0.5668,0.7006,0.7942,"Triangular rigth","Model 4","J"
"3435","myframe_S","E2",80,0.1368,0.2671,0.3875,0.5004,0.6024,0.6939,0.814,0.8817,"Triangular rigth","Model 4","J"
"3436","myframe_S","E2",130,0.1652,0.326,0.4754,0.6054,0.7035,0.7872,0.883,0.9315,"Triangular rigth","Model 4","J"
"3437","myframe_S","E2",215,0.2093,0.4099,0.5787,0.7083,0.8034,0.8709,0.9431,0.9766,"Triangular rigth","Model 4","J"
"3438","myframe_S","E2",360,0.2689,0.5094,0.6902,0.8152,0.8915,0.9377,0.9802,0.994,"Triangular rigth","Model 4","J"
"3439","myframe_S","E2",600,0.3295,0.6034,0.7883,0.8967,0.9509,0.9778,0.9953,0.9993,"Triangular rigth","Model 4","J"
"3440","myframe_S","E2",1000,0.3986,0.7002,0.8732,0.951,0.9824,0.995,0.9998,0.9999,"Triangular rigth","Model 4","J"
"3441","myframe_S","E3",10,0.0707,0.1475,0.2194,0.2923,0.3565,0.4239,0.5534,0.6697,"Triangular rigth","Model 4","J"
"3442","myframe_S","E3",15,0.0955,0.1843,0.2716,0.3538,0.432,0.509,0.6517,0.7544,"Triangular rigth","Model 4","J"
"3443","myframe_S","E3",30,0.1199,0.2398,0.3545,0.4565,0.5478,0.6358,0.7705,0.8546,"Triangular rigth","Model 4","J"
"3444","myframe_S","E3",45,0.1503,0.2958,0.432,0.5547,0.6551,0.741,0.8605,0.9173,"Triangular rigth","Model 4","J"
"3445","myframe_S","E3",80,0.1998,0.3763,0.5351,0.6675,0.7698,0.8404,0.9253,0.9649,"Triangular rigth","Model 4","J"
"3446","myframe_S","E3",130,0.2424,0.4641,0.6392,0.7757,0.863,0.9201,0.973,0.9891,"Triangular rigth","Model 4","J"
"3447","myframe_S","E3",215,0.3015,0.5551,0.7482,0.8699,0.9366,0.9685,0.9946,0.9982,"Triangular rigth","Model 4","J"
"3448","myframe_S","E3",360,0.3682,0.6622,0.8444,0.9395,0.9773,0.993,0.9991,1,"Triangular rigth","Model 4","J"
"3449","myframe_S","E3",600,0.4692,0.7822,0.9283,0.9804,0.9951,0.9994,1,1,"Triangular rigth","Model 4","J"
"3450","myframe_S","E3",1000,0.5487,0.8617,0.9733,0.9954,0.9999,1,1,1,"Triangular rigth","Model 4","J"
"3451","myframe_S","E4",10,0.0852,0.1755,0.2642,0.3519,0.4288,0.5089,0.6487,0.7588,"Triangular rigth","Model 4","J"
"3452","myframe_S","E4",15,0.115,0.2271,0.3351,0.4382,0.5322,0.6221,0.7625,0.8521,"Triangular rigth","Model 4","J"
"3453","myframe_S","E4",30,0.1533,0.3032,0.4375,0.5563,0.6639,0.7542,0.8733,0.9317,"Triangular rigth","Model 4","J"
"3454","myframe_S","E4",45,0.1869,0.3658,0.5285,0.6676,0.7736,0.8525,0.9387,0.9731,"Triangular rigth","Model 4","J"
"3455","myframe_S","E4",80,0.2396,0.4578,0.6439,0.7839,0.8782,0.9331,0.9794,0.9947,"Triangular rigth","Model 4","J"
"3456","myframe_S","E4",130,0.31,0.5675,0.7543,0.8739,0.9409,0.9722,0.9943,0.9991,"Triangular rigth","Model 4","J"
"3457","myframe_S","E4",215,0.3843,0.6857,0.8637,0.9462,0.9836,0.9953,0.9994,0.9999,"Triangular rigth","Model 4","J"
"3458","myframe_S","E4",360,0.4786,0.7917,0.9381,0.9851,0.9973,0.9997,1,1,"Triangular rigth","Model 4","J"
"3459","myframe_S","E4",600,0.5816,0.8909,0.9821,0.9974,0.9997,0.9999,1,1,"Triangular rigth","Model 4","J"
"3460","myframe_S","E4",1000,0.6868,0.9526,0.9963,0.9999,1,1,1,1,"Triangular rigth","Model 4","J"
"3461","myframe_S","E5",10,0.1028,0.2029,0.3003,0.3964,0.4811,0.5671,0.7083,0.8132,"Triangular rigth","Model 4","J"
"3462","myframe_S","E5",15,0.1257,0.2554,0.3746,0.4811,0.5828,0.6735,0.8089,0.8922,"Triangular rigth","Model 4","J"
"3463","myframe_S","E5",30,0.1736,0.3457,0.4966,0.6303,0.7395,0.8236,0.9237,0.9688,"Triangular rigth","Model 4","J"
"3464","myframe_S","E5",45,0.2173,0.4196,0.5894,0.7247,0.8278,0.8978,0.9666,0.9892,"Triangular rigth","Model 4","J"
"3465","myframe_S","E5",80,0.2876,0.5358,0.7272,0.8528,0.9254,0.9678,0.9931,0.9992,"Triangular rigth","Model 4","J"
"3466","myframe_S","E5",130,0.3567,0.6392,0.8297,0.9275,0.9726,0.9897,0.9994,1,"Triangular rigth","Model 4","J"
"3467","myframe_S","E5",215,0.4386,0.7555,0.9208,0.9778,0.9954,0.9984,1,1,"Triangular rigth","Model 4","J"
"3468","myframe_S","E5",360,0.5439,0.8608,0.9722,0.9961,0.9994,1,1,1,"Triangular rigth","Model 4","J"
"3469","myframe_S","E5",600,0.6545,0.9382,0.995,0.9999,1,1,1,1,"Triangular rigth","Model 4","J"
"3470","myframe_S","E5",1000,0.7578,0.9815,0.9995,1,1,1,1,1,"Triangular rigth","Model 4","J"
"3471","myframe_S","E6",10,0.1008,0.2014,0.3011,0.3992,0.4883,0.5737,0.711,0.8201,"Triangular rigth","Model 4","J"
"3472","myframe_S","E6",15,0.1281,0.2616,0.3826,0.4954,0.6003,0.6873,0.8271,0.9117,"Triangular rigth","Model 4","J"
"3473","myframe_S","E6",30,0.1912,0.369,0.5301,0.6676,0.7777,0.8561,0.9433,0.9803,"Triangular rigth","Model 4","J"
"3474","myframe_S","E6",45,0.2257,0.4351,0.6215,0.7544,0.8524,0.9172,0.9757,0.9936,"Triangular rigth","Model 4","J"
"3475","myframe_S","E6",80,0.2989,0.5621,0.7521,0.8759,0.9443,0.9807,0.9975,0.9995,"Triangular rigth","Model 4","J"
"3476","myframe_S","E6",130,0.3731,0.673,0.8585,0.9513,0.9845,0.9951,0.9999,1,"Triangular rigth","Model 4","J"
"3477","myframe_S","E6",215,0.4826,0.7986,0.94,0.9865,0.9986,0.9996,1,1,"Triangular rigth","Model 4","J"
"3478","myframe_S","E6",360,0.5849,0.8947,0.9839,0.9986,0.9999,1,1,1,"Triangular rigth","Model 4","J"
"3479","myframe_S","E6",600,0.6988,0.9575,0.9975,0.9999,1,1,1,1,"Triangular rigth","Model 4","J"
"3480","myframe_S","E6",1000,0.8074,0.9916,0.9998,1,1,1,1,1,"Triangular rigth","Model 4","J"
"3481","myframe_S","E7",10,0.112,0.2272,0.3318,0.4365,0.5342,0.6185,0.763,0.8613,"Triangular rigth","Model 4","J"
"3482","myframe_S","E7",15,0.1506,0.2973,0.4288,0.5545,0.6639,0.7524,0.8793,0.9468,"Triangular rigth","Model 4","J"
"3483","myframe_S","E7",30,0.1959,0.3723,0.534,0.671,0.7809,0.8634,0.9538,0.9856,"Triangular rigth","Model 4","J"
"3484","myframe_S","E7",45,0.2359,0.451,0.6345,0.7691,0.8706,0.9315,0.9854,0.9967,"Triangular rigth","Model 4","J"
"3485","myframe_S","E7",80,0.3205,0.5853,0.7733,0.898,0.9586,0.9835,0.9984,0.9999,"Triangular rigth","Model 4","J"
"3486","myframe_S","E7",130,0.3992,0.7073,0.8859,0.9622,0.9902,0.9971,0.9999,1,"Triangular rigth","Model 4","J"
"3487","myframe_S","E7",215,0.4907,0.8108,0.9494,0.9916,0.9989,0.9999,1,1,"Triangular rigth","Model 4","J"
"3488","myframe_S","E7",360,0.598,0.9111,0.9897,0.9994,1,1,1,1,"Triangular rigth","Model 4","J"
"3489","myframe_S","E7",600,0.7155,0.9686,0.999,0.9999,1,1,1,1,"Triangular rigth","Model 4","J"
"3490","myframe_S","E7",1000,0.8176,0.9907,1,1,1,1,1,1,"Triangular rigth","Model 4","J"
"3491","myframe_S","E8",10,0.1131,0.2294,0.3367,0.4384,0.5367,0.6263,0.7756,0.8763,"Triangular rigth","Model 4","J"
"3492","myframe_S","E8",15,0.1439,0.2894,0.4226,0.5416,0.6555,0.7409,0.871,0.9411,"Triangular rigth","Model 4","J"
"3493","myframe_S","E8",30,0.1962,0.3769,0.5453,0.678,0.7855,0.8638,0.9561,0.9858,"Triangular rigth","Model 4","J"
"3494","myframe_S","E8",45,0.2419,0.466,0.6496,0.7946,0.8851,0.9393,0.9881,0.9985,"Triangular rigth","Model 4","J"
"3495","myframe_S","E8",80,0.3233,0.595,0.7855,0.9031,0.9611,0.988,0.9995,1,"Triangular rigth","Model 4","J"
"3496","myframe_S","E8",130,0.3952,0.6928,0.8765,0.9601,0.989,0.9979,0.9999,1,"Triangular rigth","Model 4","J"
"3497","myframe_S","E8",215,0.5038,0.8201,0.9528,0.9918,0.9988,0.9997,1,1,"Triangular rigth","Model 4","J"
